CITY,DISTRICT,GEOCODE,DAY,TIME,T,TD,RH,WD,WS,BF,AT,Wx,Wx_n,PoP6h,PoP12h,get_day
高雄市,旗津區,6401000,2021-02-22,18:00:00,23,16,68,偏北風,5,3,22,晴,01,0,0,2021-02-20
高雄市,旗津區,6401000,2021-02-22,21:00:00,21,16,75,偏北風,5,3,19,晴,01,0,0,2021-02-20
高雄市,旗津區,6401000,2021-02-23,00:00:00,20,15,76,偏北風,4,3,18,晴,01,0,0,2021-02-20
高雄市,旗津區,6401000,2021-02-23,03:00:00,19,14,74,偏北風,4,3,18,多雲,04,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-20,06:00:00,16,10,68,東北風,4,3,14,多雲,04,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-20,09:00:00,18,11,61,西南風,3,2,17,多雲,04,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-20,12:00:00,23,13,54,偏西風,3,2,22,多雲,04,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-20,15:00:00,23,13,53,偏西風,2,<= 1,23,多雲,04,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-20,18:00:00,21,14,63,西北風,3,2,22,多雲,04,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-20,21:00:00,20,15,73,東北風,3,2,19,多雲,04,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-21,00:00:00,19,15,77,偏北風,3,2,18,多雲,04,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-21,03:00:00,18,12,71,東北風,3,2,17,多雲,04,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-21,06:00:00,17,11,68,東北風,2,2,16,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-21,09:00:00,19,12,63,偏西風,3,2,18,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-21,12:00:00,23,14,54,偏西風,3,2,23,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-21,15:00:00,24,13,51,西北風,3,2,23,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-21,18:00:00,22,14,62,偏北風,3,2,21,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-21,21:00:00,20,15,72,偏北風,3,2,20,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-22,00:00:00,19,14,75,偏北風,3,2,19,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-22,03:00:00,18,14,76,偏北風,3,2,17,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-22,06:00:00,17,11,67,偏北風,4,3,16,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-22,09:00:00,20,8,47,西北風,4,3,18,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-22,12:00:00,26,9,34,西北風,4,3,24,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-22,15:00:00,27,16,50,西北風,4,3,26,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-22,18:00:00,24,15,57,偏北風,4,3,23,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-22,21:00:00,22,15,68,偏北風,4,3,20,晴,01,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-23,00:00:00,20,15,72,偏北風,3,2,19,多雲,04,0,0,2021-02-20
高雄市,小港區,6401100,2021-02-23,03:00:00,19,13,70,偏北風,3,2,18,多雲,04,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-20,06:00:00,15,12,78,東北風,3,2,14,多雲,04,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-20,09:00:00,18,12,67,西南風,4,3,16,多雲,04,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-20,12:00:00,23,13,52,偏西風,3,2,22,多雲,04,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-20,15:00:00,24,14,54,偏西風,3,2,24,陰,07,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-20,18:00:00,22,16,67,偏北風,3,2,22,多雲,04,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-20,21:00:00,20,16,77,東北風,3,2,20,多雲,04,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-21,00:00:00,18,15,80,偏北風,3,2,18,多雲,04,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-21,03:00:00,17,13,77,偏北風,3,2,17,多雲,04,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-21,06:00:00,17,12,76,東北風,3,2,16,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-21,09:00:00,18,12,65,偏西風,3,2,17,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-21,12:00:00,24,13,50,偏西風,3,2,23,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-21,15:00:00,25,14,50,西北風,3,2,24,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-21,18:00:00,23,16,64,偏北風,3,2,23,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-21,21:00:00,20,16,76,偏北風,2,2,20,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-22,00:00:00,19,16,82,偏北風,3,2,19,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-22,03:00:00,18,15,82,偏北風,3,2,17,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-22,06:00:00,17,12,72,偏北風,3,2,16,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-22,09:00:00,19,8,48,西北風,4,3,18,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-22,12:00:00,26,7,30,西北風,3,2,23,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-22,15:00:00,27,15,47,西北風,4,3,27,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-22,18:00:00,24,16,60,偏北風,4,3,24,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-22,21:00:00,21,16,73,偏北風,4,3,21,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-23,00:00:00,19,15,77,偏北風,3,2,19,晴,01,0,0,2021-02-20
高雄市,鳳山區,6401200,2021-02-23,03:00:00,18,13,72,偏北風,3,2,17,多雲,04,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-20,06:00:00,15,10,72,東北風,4,3,13,多雲,04,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-20,09:00:00,18,9,58,偏南風,4,3,16,多雲,04,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-20,12:00:00,22,12,53,西南風,2,2,21,多雲,04,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-20,15:00:00,23,12,49,西南風,2,<= 1,23,多雲,04,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-20,18:00:00,21,14,60,偏北風,3,2,22,多雲,04,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-20,21:00:00,20,15,75,東北風,3,2,19,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-21,00:00:00,18,15,79,偏北風,3,2,18,多雲,04,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-21,03:00:00,18,13,75,東北風,3,2,17,多雲,04,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-21,06:00:00,17,12,74,東北風,3,2,16,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-21,09:00:00,19,12,64,偏西風,3,2,18,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-21,12:00:00,24,14,55,偏西風,3,2,23,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-21,15:00:00,24,14,51,西北風,3,2,24,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-21,18:00:00,22,15,62,偏北風,3,2,22,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-21,21:00:00,20,16,74,偏北風,3,2,20,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-22,00:00:00,19,15,77,偏北風,3,2,19,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-22,03:00:00,18,14,79,偏北風,3,2,18,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-22,06:00:00,17,12,73,偏北風,4,3,16,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-22,09:00:00,20,10,51,偏北風,4,3,18,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-22,12:00:00,26,9,33,偏西風,3,2,24,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-22,15:00:00,27,14,46,西北風,4,3,27,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-22,18:00:00,25,15,55,偏北風,4,3,24,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-22,21:00:00,22,16,68,偏北風,3,2,22,晴,01,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-23,00:00:00,20,15,71,偏北風,3,2,20,多雲,04,0,0,2021-02-20
高雄市,林園區,6401300,2021-02-23,03:00:00,19,13,69,偏北風,3,2,18,多雲,04,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-20,06:00:00,15,12,80,東北風,3,2,13,多雲,04,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-20,09:00:00,18,12,69,西南風,4,3,16,多雲,04,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-20,12:00:00,23,12,50,偏西風,3,2,22,多雲,04,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-20,15:00:00,24,13,51,偏西風,3,2,24,陰,07,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-20,18:00:00,22,15,63,偏北風,3,2,22,多雲,04,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-20,21:00:00,20,16,77,東北風,3,2,20,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-21,00:00:00,18,15,80,偏北風,2,2,18,多雲,04,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-21,03:00:00,18,14,79,偏北風,3,2,17,多雲,04,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-21,06:00:00,17,14,83,東北風,3,2,16,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-21,09:00:00,18,13,69,偏西風,3,2,18,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-21,12:00:00,24,12,47,偏西風,3,2,23,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-21,15:00:00,25,12,45,偏西風,4,3,24,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-21,18:00:00,23,15,60,偏北風,3,2,22,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-21,21:00:00,20,16,75,偏北風,2,2,20,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-22,00:00:00,19,16,82,偏北風,3,2,19,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-22,03:00:00,18,16,86,偏北風,3,2,18,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-22,06:00:00,17,13,79,偏北風,3,2,16,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-22,09:00:00,19,10,56,偏北風,4,3,18,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-22,12:00:00,26,6,27,偏西風,3,2,24,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-22,15:00:00,28,13,42,西北風,4,3,28,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-22,18:00:00,25,15,54,偏北風,3,2,24,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-22,21:00:00,22,16,72,偏北風,3,2,21,晴,01,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-23,00:00:00,20,16,78,偏北風,3,2,19,多雲,04,0,0,2021-02-20
高雄市,大寮區,6401400,2021-02-23,03:00:00,18,14,73,偏北風,3,2,18,多雲,04,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-20,06:00:00,13,13,91,東北風,3,2,12,多雲,04,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-20,09:00:00,16,12,73,西南風,3,2,16,多雲,04,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-20,12:00:00,24,12,47,偏西風,3,2,22,多雲,04,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-20,15:00:00,25,14,49,偏西風,3,2,25,陰,07,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-20,18:00:00,22,16,68,偏北風,3,2,22,陰,07,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-20,21:00:00,19,16,84,偏北風,2,2,19,多雲,04,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-21,00:00:00,18,15,85,偏北風,3,2,18,多雲,04,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-21,03:00:00,16,14,88,偏北風,2,2,16,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-21,06:00:00,15,14,90,東北風,2,2,15,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-21,09:00:00,18,12,70,西南風,3,2,17,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-21,12:00:00,25,12,44,偏西風,3,2,24,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-21,15:00:00,26,14,46,偏西風,4,3,26,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-21,18:00:00,23,16,65,偏北風,3,2,23,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-21,21:00:00,20,17,84,西北風,2,<= 1,20,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-22,00:00:00,18,16,88,偏北風,3,2,19,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-22,03:00:00,17,15,91,偏北風,3,2,17,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-22,06:00:00,16,14,87,偏北風,3,2,15,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-22,09:00:00,19,10,56,偏北風,4,3,17,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-22,12:00:00,27,4,23,西北風,3,2,25,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-22,15:00:00,29,12,35,西北風,4,3,28,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-22,18:00:00,25,18,62,偏北風,3,2,25,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-22,21:00:00,21,18,82,西北風,3,2,22,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-23,00:00:00,19,17,87,西北風,3,2,19,晴,01,0,0,2021-02-20
高雄市,大樹區,6401500,2021-02-23,03:00:00,17,15,88,西北風,3,2,17,多雲,04,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-20,06:00:00,14,13,86,東北風,3,2,13,多雲,04,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-20,09:00:00,17,12,75,偏西風,4,3,16,多雲,04,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-20,12:00:00,22,13,56,偏西風,2,2,21,多雲,04,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-20,15:00:00,24,15,58,偏西風,3,2,24,陰,07,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-20,18:00:00,22,16,69,偏北風,3,2,22,陰,07,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-20,21:00:00,19,15,77,偏北風,2,2,19,多雲,04,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-21,00:00:00,18,14,77,偏北風,3,2,18,多雲,04,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-21,03:00:00,17,13,78,東北風,3,2,16,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-21,06:00:00,16,13,81,東北風,3,2,15,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-21,09:00:00,18,12,69,偏西風,4,3,17,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-21,12:00:00,23,14,54,偏西風,3,2,22,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-21,15:00:00,25,15,56,偏西風,4,3,24,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-21,18:00:00,22,16,67,偏北風,3,2,22,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-21,21:00:00,20,15,77,偏北風,2,2,19,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-22,00:00:00,18,15,84,東北風,3,2,18,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-22,03:00:00,17,14,85,東北風,3,2,16,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-22,06:00:00,16,12,78,東北風,3,2,15,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-22,09:00:00,18,8,52,西北風,4,3,16,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-22,12:00:00,25,8,34,西北風,4,3,23,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-22,15:00:00,27,17,53,西北風,4,3,27,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-22,18:00:00,24,17,63,偏北風,4,3,23,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-22,21:00:00,20,16,73,偏北風,4,3,20,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-23,00:00:00,18,14,75,偏北風,3,2,17,晴,01,0,0,2021-02-20
高雄市,大社區,6401600,2021-02-23,03:00:00,17,12,71,偏北風,3,2,16,多雲,04,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-20,06:00:00,15,13,87,東北風,3,2,14,多雲,04,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-20,09:00:00,17,13,78,偏西風,4,3,16,多雲,04,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-20,12:00:00,22,14,61,偏西風,2,2,21,多雲,04,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-20,15:00:00,23,15,61,偏西風,3,2,24,陰,07,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-20,18:00:00,21,16,72,偏北風,3,2,22,陰,07,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-20,21:00:00,19,16,80,偏北風,2,2,19,多雲,04,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-21,00:00:00,18,14,80,偏北風,3,2,18,多雲,04,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-21,03:00:00,17,14,80,東北風,3,2,16,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-21,06:00:00,16,13,82,東北風,3,2,16,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-21,09:00:00,18,13,73,偏西風,4,3,17,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-21,12:00:00,23,15,59,偏西風,3,2,22,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-21,15:00:00,24,16,59,偏西風,4,3,24,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-21,18:00:00,22,17,71,偏北風,3,2,22,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-21,21:00:00,20,16,79,偏北風,2,2,19,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-22,00:00:00,18,16,85,偏北風,3,2,18,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-22,03:00:00,17,15,87,東北風,3,2,17,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-22,06:00:00,16,13,80,偏北風,3,2,16,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-22,09:00:00,18,9,56,西北風,4,3,17,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-22,12:00:00,25,10,38,西北風,4,3,23,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-22,15:00:00,26,17,57,西北風,4,3,26,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-22,18:00:00,24,17,66,偏北風,4,3,23,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-22,21:00:00,21,16,75,偏北風,4,3,20,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-23,00:00:00,19,15,77,偏北風,3,2,18,晴,01,0,0,2021-02-20
高雄市,仁武區,6401700,2021-02-23,03:00:00,18,13,72,偏北風,3,2,16,多雲,04,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-20,06:00:00,15,13,84,東北風,3,2,14,多雲,04,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-20,09:00:00,18,13,72,西南風,3,2,17,多雲,04,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-20,12:00:00,24,13,52,偏西風,3,2,23,多雲,04,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-20,15:00:00,25,16,55,偏西風,3,2,25,陰,07,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-20,18:00:00,23,17,69,偏北風,3,2,23,陰,07,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-20,21:00:00,20,16,80,東北風,3,2,20,多雲,04,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-21,00:00:00,19,15,81,偏北風,3,2,18,多雲,04,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-21,03:00:00,18,14,80,偏北風,3,2,17,多雲,04,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-21,06:00:00,17,13,81,東北風,2,2,16,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-21,09:00:00,18,13,69,偏西風,3,2,18,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-21,12:00:00,25,14,50,偏西風,3,2,24,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-21,15:00:00,26,15,52,偏西風,3,2,26,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-21,18:00:00,24,17,67,偏北風,3,2,24,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-21,21:00:00,21,17,79,偏北風,2,2,21,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-22,00:00:00,19,16,84,偏北風,3,2,19,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-22,03:00:00,18,15,85,偏北風,3,2,18,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-22,06:00:00,17,13,76,偏北風,3,2,16,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-22,09:00:00,19,9,51,偏北風,4,3,18,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-22,12:00:00,26,7,30,西北風,3,2,24,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-22,15:00:00,28,16,48,西北風,4,3,28,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-22,18:00:00,25,18,62,偏北風,4,3,25,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-22,21:00:00,22,17,75,偏北風,4,3,21,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-23,00:00:00,20,16,78,偏北風,3,2,19,晴,01,0,0,2021-02-20
高雄市,鳥松區,6401800,2021-02-23,03:00:00,18,14,75,西北風,3,2,18,多雲,04,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-20,06:00:00,14,13,91,偏東風,3,2,13,多雲,04,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-20,09:00:00,16,13,80,偏西風,4,3,15,多雲,04,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-20,12:00:00,22,14,59,西南風,3,2,20,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-20,15:00:00,23,15,59,偏西風,3,2,23,陰,07,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-20,18:00:00,21,16,72,偏北風,3,2,21,陰,07,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-20,21:00:00,18,14,76,東北風,3,2,18,多雲,04,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-21,00:00:00,17,13,77,東北風,3,2,16,多雲,04,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-21,03:00:00,16,13,81,東北風,3,2,15,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-21,06:00:00,16,13,82,偏東風,3,2,14,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-21,09:00:00,18,13,74,偏西風,4,3,17,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-21,12:00:00,23,14,56,偏西風,4,3,22,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-21,15:00:00,24,15,56,西北風,4,3,24,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-21,18:00:00,22,15,67,偏北風,3,2,21,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-21,21:00:00,19,16,81,偏北風,3,2,18,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-22,00:00:00,17,16,90,東北風,3,2,17,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-22,03:00:00,16,14,87,東北風,3,2,16,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-22,06:00:00,16,12,81,東北風,3,2,14,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-22,09:00:00,18,11,62,西北風,5,3,17,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-22,12:00:00,25,9,38,西北風,5,3,22,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-22,15:00:00,26,16,54,西北風,5,3,26,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-22,18:00:00,23,16,63,偏北風,4,3,22,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-22,21:00:00,20,16,76,偏北風,4,3,19,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-23,00:00:00,18,14,77,偏北風,4,3,17,晴,01,0,0,2021-02-20
高雄市,岡山區,6401900,2021-02-23,03:00:00,17,13,76,偏北風,4,3,16,多雲,04,0,0,2021-02-20
高雄市,橋頭區,6402000,2021-02-20,06:00:00,14,13,89,偏東風,3,2,12,多雲,04,0,0,2021-02-20
高雄市,橋頭區,6402000,2021-02-20,09:00:00,16,12,77,偏西風,4,3,15,多雲,04,0,0,2021-02-20
高雄市,橋頭區,6402000,2021-02-20,12:00:00,22,13,56,西南風,3,2,21,晴,01,0,0,2021-02-20
高雄市,橋頭區,6402000,2021-02-20,15:00:00,24,15,59,偏西風,3,2,24,陰,07,0,0,2021-02-20
高雄市,橋頭區,6402000,2021-02-20,18:00:00,22,16,71,偏北風,3,2,22,陰,07,0,0,2021-02-20
高雄市,橋頭區,6402000,2021-02-20,21:00:00,19,15,77,偏北風,2,2,18,多雲,04,0,0,2021-02-20
高雄市,橋頭區,6402000,2021-02-21,00:00:00,18,14,78,東北風,3,2,18,多雲,04,0,0,2021-02-20
高雄市,橋頭區,6402000,2021-02-21,03:00:00,17,14,81,東北風,3,2,16,晴,01,0,0,2021-02-20
高雄市,橋頭區,6402000,2021-02-21,06:00:00,16,13,82,偏東風,3,2,16,晴,01,0,0,2021-02-20
高雄市,橋頭區,6402000,2021-02-21,09:00:00,18,12,69,偏西風,4,3,17,晴,01,0,0,2021-02-20
高雄市,橋頭區,6402000,2021-02-21,12:00:00,23,13,54,偏西風,4,3,22,晴,01,0,0,2021-02-20
高雄市,橋頭區,6402000,2021-02-21,15:00:00,25,15,56,偏西風,3,2,24,晴,01,0,0,2021-02-20
