CITY,DISTRICT,GEOCODE,DAY,TIME,T,TD,RH,WD,WS,BF,AT,Wx,Wx_n,PoP6h,PoP12h,get_day
新北市,三重區,65000020,2021-05-13,06:00:00,27,25,87,偏西風,1,<= 1,33,晴,01,0,20,2021-05-13
新北市,三重區,65000020,2021-05-13,09:00:00,31,22,60,偏西風,2,<= 1,35,晴,01,0,20,2021-05-13
新北市,三重區,65000020,2021-05-13,12:00:00,34,21,46,西北風,2,<= 1,37,多雲,04,20,20,2021-05-13
新北市,三重區,65000020,2021-05-13,15:00:00,33,24,60,偏北風,2,2,38,晴,01,20,20,2021-05-13
新北市,三重區,65000020,2021-05-13,18:00:00,31,25,71,東北風,1,<= 1,35,晴,01,10,10,2021-05-13
新北市,三重區,65000020,2021-05-13,21:00:00,29,26,81,偏北風,1,<= 1,35,晴,01,10,10,2021-05-13
新北市,三重區,65000020,2021-05-14,00:00:00,29,26,87,偏北風,1,<= 1,34,晴,01,0,10,2021-05-13
新北市,三重區,65000020,2021-05-14,03:00:00,28,26,89,東北風,1,<= 1,33,晴,01,0,10,2021-05-13
新北市,三重區,65000020,2021-05-14,06:00:00,27,25,86,西北風,1,<= 1,32,晴,01,0,20,2021-05-13
新北市,三重區,65000020,2021-05-14,09:00:00,31,24,66,西北風,1,<= 1,35,晴,01,0,20,2021-05-13
新北市,三重區,65000020,2021-05-14,12:00:00,33,24,57,偏北風,1,<= 1,38,多雲,04,20,20,2021-05-13
新北市,三重區,65000020,2021-05-14,15:00:00,33,26,68,偏北風,1,<= 1,39,多雲,04,20,20,2021-05-13
新北市,三重區,65000020,2021-05-14,18:00:00,31,25,70,偏北風,2,<= 1,36,晴,01,0,0,2021-05-13
新北市,三重區,65000020,2021-05-14,21:00:00,29,26,85,偏北風,1,<= 1,34,晴,01,0,0,2021-05-13
新北市,三重區,65000020,2021-05-15,00:00:00,29,27,89,偏北風,1,<= 1,34,晴,01,0,0,2021-05-13
新北市,三重區,65000020,2021-05-15,03:00:00,28,26,92,西北風,1,<= 1,33,晴,01,0,0,2021-05-13
新北市,三重區,65000020,2021-05-15,06:00:00,27,24,83,西北風,1,<= 1,32,晴,01,10,20,2021-05-13
新北市,三重區,65000020,2021-05-15,09:00:00,31,21,57,西北風,2,<= 1,35,晴,01,10,20,2021-05-13
新北市,三重區,65000020,2021-05-15,12:00:00,34,25,60,偏北風,1,<= 1,38,多雲,04,20,20,2021-05-13
新北市,三重區,65000020,2021-05-15,15:00:00,33,28,72,偏北風,1,<= 1,39,晴,01,20,20,2021-05-13
新北市,三重區,65000020,2021-05-15,18:00:00,31,26,75,偏北風,1,<= 1,36,晴,01,0,0,2021-05-13
新北市,三重區,65000020,2021-05-15,21:00:00,30,27,84,偏北風,1,<= 1,35,晴,01,0,0,2021-05-13
新北市,三重區,65000020,2021-05-16,00:00:00,29,27,89,偏北風,1,<= 1,35,多雲,04,0,0,2021-05-13
新北市,三重區,65000020,2021-05-16,03:00:00,28,27,92,西北風,1,<= 1,34,多雲,04,0,0,2021-05-13
新北市,中和區,65000030,2021-05-13,06:00:00,26,23,81,偏北風,1,<= 1,31,晴,01,10,20,2021-05-13
新北市,中和區,65000030,2021-05-13,09:00:00,31,23,62,偏西風,2,<= 1,36,晴,01,10,20,2021-05-13
新北市,中和區,65000030,2021-05-13,12:00:00,35,24,52,偏北風,2,<= 1,40,多雲,04,20,20,2021-05-13
新北市,中和區,65000030,2021-05-13,15:00:00,34,24,54,東北風,2,2,39,晴,01,20,20,2021-05-13
新北市,中和區,65000030,2021-05-13,18:00:00,32,25,68,偏北風,1,<= 1,36,晴,01,10,10,2021-05-13
新北市,中和區,65000030,2021-05-13,21:00:00,30,26,81,偏西風,1,<= 1,35,晴,01,10,10,2021-05-13
新北市,中和區,65000030,2021-05-14,00:00:00,29,27,90,偏北風,1,<= 1,34,晴,01,0,10,2021-05-13
新北市,中和區,65000030,2021-05-14,03:00:00,27,26,91,偏北風,1,<= 1,33,晴,01,0,10,2021-05-13
新北市,中和區,65000030,2021-05-14,06:00:00,27,24,84,偏北風,1,<= 1,31,晴,01,10,20,2021-05-13
新北市,中和區,65000030,2021-05-14,09:00:00,31,24,66,偏北風,1,<= 1,35,晴,01,10,20,2021-05-13
新北市,中和區,65000030,2021-05-14,12:00:00,34,25,58,偏東風,1,<= 1,39,多雲,04,20,20,2021-05-13
新北市,中和區,65000030,2021-05-14,15:00:00,33,26,64,東北風,1,<= 1,39,多雲,04,20,20,2021-05-13
新北市,中和區,65000030,2021-05-14,18:00:00,31,25,70,偏北風,1,<= 1,36,晴,01,0,0,2021-05-13
新北市,中和區,65000030,2021-05-14,21:00:00,29,27,89,西北風,1,<= 1,35,晴,01,0,0,2021-05-13
新北市,中和區,65000030,2021-05-15,00:00:00,28,26,90,偏北風,1,<= 1,34,晴,01,0,0,2021-05-13
新北市,中和區,65000030,2021-05-15,03:00:00,27,26,91,偏北風,1,<= 1,32,晴,01,0,0,2021-05-13
新北市,中和區,65000030,2021-05-15,06:00:00,27,24,84,偏北風,1,<= 1,31,晴,01,10,20,2021-05-13
新北市,中和區,65000030,2021-05-15,09:00:00,31,24,65,偏北風,1,<= 1,36,晴,01,10,20,2021-05-13
新北市,中和區,65000030,2021-05-15,12:00:00,35,25,58,東北風,1,<= 1,40,多雲,04,20,20,2021-05-13
新北市,中和區,65000030,2021-05-15,15:00:00,34,26,63,偏北風,1,<= 1,40,晴,01,20,20,2021-05-13
新北市,中和區,65000030,2021-05-15,18:00:00,32,26,72,偏北風,1,<= 1,37,晴,01,0,0,2021-05-13
新北市,中和區,65000030,2021-05-15,21:00:00,30,27,86,西北風,1,<= 1,35,晴,01,0,0,2021-05-13
新北市,中和區,65000030,2021-05-16,00:00:00,29,27,90,西北風,1,<= 1,34,多雲,04,0,0,2021-05-13
新北市,中和區,65000030,2021-05-16,03:00:00,28,26,91,西北風,1,<= 1,33,多雲,04,0,0,2021-05-13
新北市,永和區,65000040,2021-05-13,06:00:00,26,23,85,西北風,1,<= 1,30,晴,01,10,20,2021-05-13
新北市,永和區,65000040,2021-05-13,09:00:00,31,22,58,偏西風,2,<= 1,35,晴,01,10,20,2021-05-13
新北市,永和區,65000040,2021-05-13,12:00:00,35,23,49,偏北風,2,<= 1,39,多雲,04,20,20,2021-05-13
新北市,永和區,65000040,2021-05-13,15:00:00,34,24,57,東北風,2,2,39,晴,01,20,20,2021-05-13
新北市,永和區,65000040,2021-05-13,18:00:00,32,25,70,東北風,1,<= 1,36,晴,01,10,10,2021-05-13
新北市,永和區,65000040,2021-05-13,21:00:00,29,26,81,偏西風,1,<= 1,34,晴,01,10,10,2021-05-13
新北市,永和區,65000040,2021-05-14,00:00:00,28,26,86,偏北風,1,<= 1,34,晴,01,0,10,2021-05-13
新北市,永和區,65000040,2021-05-14,03:00:00,27,25,87,東北風,1,<= 1,32,晴,01,0,10,2021-05-13
新北市,永和區,65000040,2021-05-14,06:00:00,26,23,82,偏北風,1,<= 1,30,晴,01,10,20,2021-05-13
新北市,永和區,65000040,2021-05-14,09:00:00,31,22,61,偏北風,1,<= 1,35,晴,01,10,20,2021-05-13
新北市,永和區,65000040,2021-05-14,12:00:00,34,24,55,東北風,1,<= 1,39,多雲,04,20,20,2021-05-13
新北市,永和區,65000040,2021-05-14,15:00:00,34,26,65,東北風,1,<= 1,39,多雲,04,20,20,2021-05-13
新北市,永和區,65000040,2021-05-14,18:00:00,31,25,70,偏北風,1,<= 1,36,晴,01,0,0,2021-05-13
新北市,永和區,65000040,2021-05-14,21:00:00,29,26,86,西北風,1,<= 1,35,晴,01,0,0,2021-05-13
新北市,永和區,65000040,2021-05-15,00:00:00,28,26,87,偏北風,1,<= 1,33,晴,01,0,0,2021-05-13
新北市,永和區,65000040,2021-05-15,03:00:00,27,25,88,偏北風,1,<= 1,32,晴,01,0,0,2021-05-13
新北市,永和區,65000040,2021-05-15,06:00:00,26,23,82,偏北風,1,<= 1,30,晴,01,20,20,2021-05-13
新北市,永和區,65000040,2021-05-15,09:00:00,31,22,60,偏北風,1,<= 1,35,晴,01,20,20,2021-05-13
新北市,永和區,65000040,2021-05-15,12:00:00,34,24,54,東北風,1,<= 1,39,多雲,04,20,20,2021-05-13
新北市,永和區,65000040,2021-05-15,15:00:00,34,26,64,偏北風,1,<= 1,40,晴,01,20,20,2021-05-13
新北市,永和區,65000040,2021-05-15,18:00:00,31,26,71,偏北風,1,<= 1,37,晴,01,0,0,2021-05-13
新北市,永和區,65000040,2021-05-15,21:00:00,29,26,84,偏北風,1,<= 1,35,晴,01,0,0,2021-05-13
新北市,永和區,65000040,2021-05-16,00:00:00,28,26,87,西北風,1,<= 1,34,多雲,04,0,0,2021-05-13
新北市,永和區,65000040,2021-05-16,03:00:00,27,25,89,西北風,1,<= 1,32,多雲,04,0,0,2021-05-13
新北市,新莊區,65000050,2021-05-13,06:00:00,27,25,86,偏西風,1,<= 1,32,晴,01,0,20,2021-05-13
新北市,新莊區,65000050,2021-05-13,09:00:00,31,21,57,偏西風,2,2,35,晴,01,0,20,2021-05-13
新北市,新莊區,65000050,2021-05-13,12:00:00,34,18,40,西北風,2,<= 1,36,多雲,04,20,20,2021-05-13
新北市,新莊區,65000050,2021-05-13,15:00:00,34,22,51,偏北風,3,2,38,晴,01,20,20,2021-05-13
新北市,新莊區,65000050,2021-05-13,18:00:00,31,24,66,東北風,1,<= 1,35,晴,01,10,10,2021-05-13
新北市,新莊區,65000050,2021-05-13,21:00:00,29,25,79,偏西風,1,<= 1,34,晴,01,10,10,2021-05-13
新北市,新莊區,65000050,2021-05-14,00:00:00,29,26,86,偏北風,1,<= 1,34,晴,01,0,10,2021-05-13
新北市,新莊區,65000050,2021-05-14,03:00:00,28,26,90,偏北風,1,<= 1,33,晴,01,0,10,2021-05-13
新北市,新莊區,65000050,2021-05-14,06:00:00,27,25,87,偏北風,1,<= 1,32,晴,01,0,20,2021-05-13
新北市,新莊區,65000050,2021-05-14,09:00:00,31,23,62,西北風,1,<= 1,35,晴,01,0,20,2021-05-13
新北市,新莊區,65000050,2021-05-14,12:00:00,34,22,50,東北風,1,<= 1,38,多雲,04,20,20,2021-05-13
新北市,新莊區,65000050,2021-05-14,15:00:00,33,24,59,偏北風,1,<= 1,39,多雲,04,20,20,2021-05-13
新北市,新莊區,65000050,2021-05-14,18:00:00,31,23,63,偏北風,2,<= 1,35,晴,01,0,0,2021-05-13
新北市,新莊區,65000050,2021-05-14,21:00:00,29,26,84,西北風,2,<= 1,34,晴,01,0,0,2021-05-13
新北市,新莊區,65000050,2021-05-15,00:00:00,29,27,90,偏北風,1,<= 1,34,晴,01,0,0,2021-05-13
新北市,新莊區,65000050,2021-05-15,03:00:00,28,27,94,西北風,1,<= 1,33,晴,01,0,0,2021-05-13
新北市,新莊區,65000050,2021-05-15,06:00:00,27,24,84,偏北風,1,<= 1,32,晴,01,10,20,2021-05-13
新北市,新莊區,65000050,2021-05-15,09:00:00,31,21,55,偏北風,2,<= 1,34,晴,01,10,20,2021-05-13
新北市,新莊區,65000050,2021-05-15,12:00:00,34,23,54,西北風,1,<= 1,38,多雲,04,20,20,2021-05-13
新北市,新莊區,65000050,2021-05-15,15:00:00,34,26,66,西北風,1,<= 1,40,晴,01,20,20,2021-05-13
新北市,新莊區,65000050,2021-05-15,18:00:00,31,25,69,西北風,1,<= 1,36,晴,01,0,0,2021-05-13
新北市,新莊區,65000050,2021-05-15,21:00:00,30,26,82,偏北風,1,<= 1,35,晴,01,0,0,2021-05-13
新北市,新莊區,65000050,2021-05-16,00:00:00,29,27,90,東北風,1,<= 1,35,多雲,04,0,0,2021-05-13
新北市,新莊區,65000050,2021-05-16,03:00:00,28,27,94,偏北風,1,<= 1,34,多雲,04,0,0,2021-05-13
新北市,新店區,65000060,2021-05-13,06:00:00,24,23,86,偏北風,1,<= 1,29,晴,01,10,20,2021-05-13
新北市,新店區,65000060,2021-05-13,09:00:00,30,22,62,西北風,1,<= 1,34,多雲,04,10,20,2021-05-13
新北市,新店區,65000060,2021-05-13,12:00:00,35,24,52,偏北風,1,<= 1,40,多雲,04,20,20,2021-05-13
新北市,新店區,65000060,2021-05-13,15:00:00,34,23,54,東北風,2,<= 1,39,多雲,04,20,20,2021-05-13
新北市,新店區,65000060,2021-05-13,18:00:00,31,25,71,東北風,1,<= 1,35,晴,01,10,10,2021-05-13
新北市,新店區,65000060,2021-05-13,21:00:00,28,25,86,西南風,1,<= 1,33,晴,01,10,10,2021-05-13
新北市,新店區,65000060,2021-05-14,00:00:00,27,25,90,西北風,1,<= 1,32,晴,01,0,10,2021-05-13
新北市,新店區,65000060,2021-05-14,03:00:00,25,24,90,東北風,1,<= 1,30,晴,01,0,10,2021-05-13
新北市,新店區,65000060,2021-05-14,06:00:00,25,22,84,偏北風,1,<= 1,28,晴,01,20,20,2021-05-13
新北市,新店區,65000060,2021-05-14,09:00:00,30,23,65,偏北風,1,<= 1,34,晴,01,20,20,2021-05-13
新北市,新店區,65000060,2021-05-14,12:00:00,34,25,58,東北風,1,<= 1,39,多雲,04,20,20,2021-05-13
新北市,新店區,65000060,2021-05-14,15:00:00,33,26,66,偏北風,1,<= 1,39,多雲,04,20,20,2021-05-13
新北市,新店區,65000060,2021-05-14,18:00:00,30,25,74,偏北風,1,<= 1,35,多雲,04,0,0,2021-05-13
新北市,新店區,65000060,2021-05-14,21:00:00,28,26,91,偏西風,1,<= 1,33,晴,01,0,0,2021-05-13
新北市,新店區,65000060,2021-05-15,00:00:00,26,25,90,偏北風,1,<= 1,31,晴,01,0,0,2021-05-13
新北市,新店區,65000060,2021-05-15,03:00:00,25,24,91,偏北風,1,<= 1,30,晴,01,0,0,2021-05-13
新北市,新店區,65000060,2021-05-15,06:00:00,24,22,86,偏北風,1,<= 1,28,晴,01,0,20,2021-05-13
新北市,新店區,65000060,2021-05-15,09:00:00,30,23,67,偏北風,1,<= 1,34,晴,01,0,20,2021-05-13
新北市,新店區,65000060,2021-05-15,12:00:00,34,25,58,東北風,1,<= 1,40,多雲,04,20,20,2021-05-13
新北市,新店區,65000060,2021-05-15,15:00:00,33,25,62,偏北風,1,<= 1,39,晴,01,20,20,2021-05-13
新北市,新店區,65000060,2021-05-15,18:00:00,30,25,74,偏北風,1,<= 1,36,晴,01,0,0,2021-05-13
新北市,新店區,65000060,2021-05-15,21:00:00,28,26,90,西北風,1,<= 1,33,晴,01,0,0,2021-05-13
新北市,新店區,65000060,2021-05-16,00:00:00,27,25,91,偏西風,1,<= 1,32,多雲,04,0,0,2021-05-13
新北市,新店區,65000060,2021-05-16,03:00:00,26,24,93,西北風,1,<= 1,30,多雲,04,0,0,2021-05-13
新北市,樹林區,65000070,2021-05-13,06:00:00,26,24,88,偏西風,1,<= 1,30,晴,01,0,20,2021-05-13
新北市,樹林區,65000070,2021-05-13,09:00:00,31,21,57,偏西風,2,<= 1,35,晴,01,0,20,2021-05-13
新北市,樹林區,65000070,2021-05-13,12:00:00,35,20,42,西北風,2,<= 1,38,多雲,04,20,20,2021-05-13
新北市,樹林區,65000070,2021-05-13,15:00:00,34,23,52,偏北風,3,2,38,晴,01,20,20,2021-05-13
新北市,樹林區,65000070,2021-05-13,18:00:00,31,24,65,東北風,2,<= 1,35,晴,01,10,10,2021-05-13
新北市,樹林區,65000070,2021-05-13,21:00:00,29,25,79,偏西風,1,<= 1,34,晴,01,10,10,2021-05-13
新北市,樹林區,65000070,2021-05-14,00:00:00,28,25,85,西北風,1,<= 1,33,晴,01,0,10,2021-05-13
新北市,樹林區,65000070,2021-05-14,03:00:00,27,25,90,偏北風,1,<= 1,32,晴,01,0,10,2021-05-13
新北市,樹林區,65000070,2021-05-14,06:00:00,26,24,86,東北風,1,<= 1,31,晴,01,10,20,2021-05-13
新北市,樹林區,65000070,2021-05-14,09:00:00,31,22,60,東南風,1,<= 1,35,晴,01,10,20,2021-05-13
新北市,樹林區,65000070,2021-05-14,12:00:00,34,22,48,偏東風,1,<= 1,38,多雲,04,20,20,2021-05-13
新北市,樹林區,65000070,2021-05-14,15:00:00,34,24,56,偏北風,1,<= 1,39,多雲,04,20,20,2021-05-13
新北市,樹林區,65000070,2021-05-14,18:00:00,31,24,66,偏北風,1,<= 1,35,晴,01,0,0,2021-05-13
新北市,樹林區,65000070,2021-05-14,21:00:00,29,26,86,西北風,1,<= 1,34,晴,01,0,0,2021-05-13
新北市,樹林區,65000070,2021-05-15,00:00:00,28,26,89,偏北風,1,<= 1,33,晴,01,0,0,2021-05-13
新北市,樹林區,65000070,2021-05-15,03:00:00,27,26,93,偏北風,1,<= 1,32,晴,01,0,0,2021-05-13
新北市,樹林區,65000070,2021-05-15,06:00:00,26,24,85,東北風,1,<= 1,31,晴,01,20,20,2021-05-13
新北市,樹林區,65000070,2021-05-15,09:00:00,31,22,57,偏東風,2,<= 1,35,晴,01,20,20,2021-05-13
新北市,樹林區,65000070,2021-05-15,12:00:00,35,23,49,西北風,1,<= 1,39,多雲,04,20,20,2021-05-13
新北市,樹林區,65000070,2021-05-15,15:00:00,34,26,61,西北風,1,<= 1,40,晴,01,20,20,2021-05-13
新北市,樹林區,65000070,2021-05-15,18:00:00,31,25,68,西北風,1,<= 1,36,晴,01,0,0,2021-05-13
新北市,樹林區,65000070,2021-05-15,21:00:00,29,26,84,偏北風,1,<= 1,34,晴,01,0,0,2021-05-13
新北市,樹林區,65000070,2021-05-16,00:00:00,28,26,90,東北風,1,<= 1,34,多雲,04,0,0,2021-05-13
新北市,樹林區,65000070,2021-05-16,03:00:00,27,26,92,東北風,1,<= 1,32,多雲,04,0,0,2021-05-13
新北市,鶯歌區,65000080,2021-05-13,06:00:00,25,24,89,偏西風,1,<= 1,30,晴,01,0,20,2021-05-13
新北市,鶯歌區,65000080,2021-05-13,09:00:00,30,21,58,偏西風,2,<= 1,33,晴,01,0,20,2021-05-13
新北市,鶯歌區,65000080,2021-05-13,12:00:00,33,19,44,偏西風,1,<= 1,36,多雲,04,20,20,2021-05-13
新北市,鶯歌區,65000080,2021-05-13,15:00:00,32,21,51,西北風,2,2,36,晴,01,20,20,2021-05-13
新北市,鶯歌區,65000080,2021-05-13,18:00:00,30,21,58,偏東風,1,<= 1,33,晴,01,10,10,2021-05-13
新北市,鶯歌區,65000080,2021-05-13,21:00:00,28,23,74,偏南風,1,<= 1,32,晴,01,10,10,2021-05-13
新北市,鶯歌區,65000080,2021-05-14,00:00:00,27,25,87,偏南風,1,<= 1,32,晴,01,0,10,2021-05-13
新北市,鶯歌區,65000080,2021-05-14,03:00:00,26,24,91,西南風,1,<= 1,31,晴,01,0,10,2021-05-13
新北市,鶯歌區,65000080,2021-05-14,06:00:00,26,24,89,東北風,1,<= 1,30,晴,01,0,10,2021-05-13
新北市,鶯歌區,65000080,2021-05-14,09:00:00,30,23,66,偏西風,2,<= 1,34,晴,01,0,10,2021-05-13
新北市,鶯歌區,65000080,2021-05-14,12:00:00,33,21,51,偏南風,1,<= 1,36,晴,01,10,10,2021-05-13
新北市,鶯歌區,65000080,2021-05-14,15:00:00,32,22,54,西北風,1,<= 1,37,多雲,04,10,10,2021-05-13
新北市,鶯歌區,65000080,2021-05-14,18:00:00,30,21,58,偏西風,1,<= 1,34,晴,01,0,0,2021-05-13
新北市,鶯歌區,65000080,2021-05-14,21:00:00,28,23,76,西南風,1,<= 1,32,晴,01,0,0,2021-05-13
新北市,鶯歌區,65000080,2021-05-15,00:00:00,27,25,88,西北風,1,<= 1,32,晴,01,0,0,2021-05-13
新北市,鶯歌區,65000080,2021-05-15,03:00:00,26,25,93,東南風,1,<= 1,31,晴,01,0,0,2021-05-13
新北市,鶯歌區,65000080,2021-05-15,06:00:00,26,24,88,東北風,1,<= 1,30,晴,01,10,20,2021-05-13
新北市,鶯歌區,65000080,2021-05-15,09:00:00,30,22,62,東南風,2,<= 1,34,晴,01,10,20,2021-05-13
新北市,鶯歌區,65000080,2021-05-15,12:00:00,33,22,53,偏西風,1,<= 1,37,多雲,04,20,20,2021-05-13
新北市,鶯歌區,65000080,2021-05-15,15:00:00,33,25,63,偏西風,1,<= 1,38,晴,01,20,20,2021-05-13
新北市,鶯歌區,65000080,2021-05-15,18:00:00,30,24,68,偏西風,1,<= 1,35,晴,01,0,0,2021-05-13
新北市,鶯歌區,65000080,2021-05-15,21:00:00,28,25,82,西南風,1,<= 1,33,多雲,04,0,0,2021-05-13
新北市,鶯歌區,65000080,2021-05-16,00:00:00,27,26,92,東南風,1,<= 1,33,多雲,04,0,0,2021-05-13
新北市,鶯歌區,65000080,2021-05-16,03:00:00,26,26,95,偏東風,1,<= 1,32,多雲,04,0,0,2021-05-13
新北市,三峽區,65000090,2021-05-13,06:00:00,24,23,92,偏西風,1,<= 1,28,晴,01,0,20,2021-05-13
新北市,三峽區,65000090,2021-05-13,09:00:00,29,20,58,偏西風,2,<= 1,33,晴,01,0,20,2021-05-13
新北市,三峽區,65000090,2021-05-13,12:00:00,33,18,42,偏西風,1,<= 1,36,多雲,04,20,20,2021-05-13
新北市,三峽區,65000090,2021-05-13,15:00:00,32,20,50,西北風,2,<= 1,36,多雲,04,20,20,2021-05-13
新北市,三峽區,65000090,2021-05-13,18:00:00,29,20,56,偏東風,1,<= 1,32,晴,01,10,10,2021-05-13
新北市,三峽區,65000090,2021-05-13,21:00:00,27,22,76,偏南風,1,<= 1,31,晴,01,10,10,2021-05-13
新北市,三峽區,65000090,2021-05-14,00:00:00,26,24,89,偏南風,1,<= 1,31,晴,01,0,10,2021-05-13
新北市,三峽區,65000090,2021-05-14,03:00:00,25,24,93,偏南風,1,<= 1,30,晴,01,0,10,2021-05-13
新北市,三峽區,65000090,2021-05-14,06:00:00,24,23,91,東北風,1,<= 1,28,晴,01,0,10,2021-05-13
新北市,三峽區,65000090,2021-05-14,09:00:00,29,24,72,西北風,2,<= 1,34,晴,01,0,10,2021-05-13
新北市,三峽區,65000090,2021-05-14,12:00:00,32,22,55,偏南風,0,<= 1,36,多雲,04,10,10,2021-05-13
新北市,三峽區,65000090,2021-05-14,15:00:00,32,22,55,西北風,1,<= 1,37,多雲,04,10,10,2021-05-13
新北市,三峽區,65000090,2021-05-14,18:00:00,29,21,60,偏西風,1,<= 1,33,晴,01,0,0,2021-05-13
新北市,三峽區,65000090,2021-05-14,21:00:00,27,23,79,西南風,1,<= 1,31,晴,01,0,0,2021-05-13
新北市,三峽區,65000090,2021-05-15,00:00:00,26,24,91,偏西風,1,<= 1,30,晴,01,0,0,2021-05-13
新北市,三峽區,65000090,2021-05-15,03:00:00,25,24,92,東南風,1,<= 1,30,晴,01,0,0,2021-05-13
新北市,三峽區,65000090,2021-05-15,06:00:00,25,23,90,東北風,1,<= 1,29,晴,01,10,20,2021-05-13
新北市,三峽區,65000090,2021-05-15,09:00:00,30,23,69,偏東風,2,<= 1,34,晴,01,10,20,2021-05-13
新北市,三峽區,65000090,2021-05-15,12:00:00,33,24,60,偏西風,1,<= 1,37,多雲,04,20,20,2021-05-13
新北市,三峽區,65000090,2021-05-15,15:00:00,32,25,67,偏西風,1,<= 1,38,晴,01,20,20,2021-05-13
新北市,三峽區,65000090,2021-05-15,18:00:00,29,24,71,偏西風,1,<= 1,34,晴,01,0,0,2021-05-13
新北市,三峽區,65000090,2021-05-15,21:00:00,27,25,87,西南風,1,<= 1,32,晴,01,0,0,2021-05-13
新北市,三峽區,65000090,2021-05-16,00:00:00,26,25,95,東南風,1,<= 1,32,多雲,04,0,0,2021-05-13
新北市,三峽區,65000090,2021-05-16,03:00:00,25,25,97,偏東風,1,<= 1,30,多雲,04,0,0,2021-05-13
新北市,淡水區,65000100,2021-05-13,06:00:00,26,23,88,西南風,3,2,30,晴,01,0,10,2021-05-13
新北市,淡水區,65000100,2021-05-13,09:00:00,29,24,73,偏西風,4,3,33,晴,01,0,10,2021-05-13
新北市,淡水區,65000100,2021-05-13,12:00:00,31,26,76,偏西風,3,2,35,晴,01,10,10,2021-05-13
新北市,淡水區,65000100,2021-05-13,15:00:00,30,27,82,東北風,3,2,35,晴,01,10,10,2021-05-13
新北市,淡水區,65000100,2021-05-13,18:00:00,28,26,86,偏東風,2,2,32,晴,01,10,10,2021-05-13
新北市,淡水區,65000100,2021-05-13,21:00:00,27,25,88,東南風,2,2,31,晴,01,10,10,2021-05-13
新北市,淡水區,65000100,2021-05-14,00:00:00,26,24,86,偏南風,1,<= 1,30,晴,01,0,10,2021-05-13
新北市,淡水區,65000100,2021-05-14,03:00:00,26,23,86,偏南風,3,2,30,多雲,04,0,10,2021-05-13
新北市,淡水區,65000100,2021-05-14,06:00:00,26,23,87,偏西風,2,2,29,晴,01,0,10,2021-05-13
新北市,淡水區,65000100,2021-05-14,09:00:00,29,26,81,偏西風,4,3,34,晴,01,0,10,2021-05-13
新北市,淡水區,65000100,2021-05-14,12:00:00,30,27,83,偏西風,2,2,35,晴,01,10,10,2021-05-13
新北市,淡水區,65000100,2021-05-14,15:00:00,30,27,85,西北風,2,<= 1,35,晴,01,10,10,2021-05-13
新北市,淡水區,65000100,2021-05-14,18:00:00,28,26,89,東南風,2,2,33,晴,01,0,0,2021-05-13
新北市,淡水區,65000100,2021-05-14,21:00:00,27,25,90,偏南風,3,2,31,晴,01,0,0,2021-05-13
新北市,淡水區,65000100,2021-05-15,00:00:00,26,25,90,西南風,2,2,30,晴,01,0,0,2021-05-13
新北市,淡水區,65000100,2021-05-15,03:00:00,26,24,90,西南風,2,2,30,晴,01,0,0,2021-05-13
新北市,淡水區,65000100,2021-05-15,06:00:00,26,23,84,西南風,2,2,29,晴,01,0,20,2021-05-13
新北市,淡水區,65000100,2021-05-15,09:00:00,29,24,75,偏西風,4,3,33,晴,01,0,20,2021-05-13
新北市,淡水區,65000100,2021-05-15,12:00:00,30,28,86,偏西風,2,<= 1,35,晴,01,20,20,2021-05-13
新北市,淡水區,65000100,2021-05-15,15:00:00,30,28,88,西北風,2,2,36,晴,01,20,20,2021-05-13
新北市,淡水區,65000100,2021-05-15,18:00:00,28,26,89,西南風,2,2,32,晴,01,0,0,2021-05-13
新北市,淡水區,65000100,2021-05-15,21:00:00,27,25,90,偏南風,2,2,31,晴,01,0,0,2021-05-13
新北市,淡水區,65000100,2021-05-16,00:00:00,26,25,92,偏南風,2,2,30,多雲,04,0,0,2021-05-13
新北市,淡水區,65000100,2021-05-16,03:00:00,26,24,91,偏南風,3,2,30,晴,01,0,0,2021-05-13
新北市,汐止區,65000110,2021-05-13,06:00:00,25,25,98,西南風,1,<= 1,30,晴,01,10,20,2021-05-13
新北市,汐止區,65000110,2021-05-13,09:00:00,30,24,68,西北風,2,<= 1,34,晴,01,10,20,2021-05-13
新北市,汐止區,65000110,2021-05-13,12:00:00,33,22,51,東北風,1,<= 1,37,多雲,04,20,20,2021-05-13
新北市,汐止區,65000110,2021-05-13,15:00:00,32,25,65,東北風,2,<= 1,37,多雲,04,20,20,2021-05-13
新北市,汐止區,65000110,2021-05-13,18:00:00,30,26,84,東南風,1,<= 1,35,晴,01,10,10,2021-05-13
新北市,汐止區,65000110,2021-05-13,21:00:00,28,27,95,偏南風,1,<= 1,33,晴,01,10,10,2021-05-13
新北市,汐止區,65000110,2021-05-14,00:00:00,27,26,98,東南風,1,<= 1,32,晴,01,0,10,2021-05-13
新北市,汐止區,65000110,2021-05-14,03:00:00,26,26,98,東南風,1,<= 1,32,多雲,04,0,10,2021-05-13
新北市,汐止區,65000110,2021-05-14,06:00:00,26,25,94,偏北風,1,<= 1,31,晴,01,10,20,2021-05-13
新北市,汐止區,65000110,2021-05-14,09:00:00,30,26,78,偏北風,2,<= 1,36,晴,01,10,20,2021-05-13
新北市,汐止區,65000110,2021-05-14,12:00:00,33,27,71,東北風,1,<= 1,39,多雲,04,20,20,2021-05-13
